node_id,x,y,z
399,0.010204163170998006,0.0,0.0019720741603697304
400,0.017381602167818477,0.0,-0.0010613862075679193
401,-0.008238090653359212,0.0,0.002946668556005476
402,-0.015496078037731,0.0,0.005848601289514759
403,-0.014869892610369086,0.0,0.012743571428234754
404,0.015551447276000874,0.0,0.0058550875763422605
405,0.022240996167906625,0.0,0.0047144745380730884
406,0.002217317132643845,0.0,0.017843189121265618
407,0.017689796778748074,0.0,-0.01455038334141076
408,0.008389075022358321,0.0,0.014760044568628197
409,0.013690587335224255,0.0,0.018429407464803416
410,-0.00475181699267114,0.0,-0.017005553199733674
411,-0.01079092547321889,0.0,-0.015209411755298496
412,-0.008925243962185928,0.0,-0.021505322359573285
413,0.01683008735749921,0.0,-0.007999214460546817
414,0.0023548082388491686,0.0,-0.02112989959584328
415,-0.020858872505420074,0.0,0.011206186197294452
416,-0.020118807678221464,0.0,-0.010277781506966161
417,-0.024237709175444235,0.0,0.0002342404078330333
418,-0.009360330130219667,0.0,0.021909278288986155
419,0.002766016210281256,0.0,0.02355510497001141
420,0.014307266055904514,0.0,0.01206900953517286
421,-0.013962858646744949,0.0,-0.01982372217133821
422,-0.01892651159033753,0.0,0.00046585897991508027
423,0.021560869053182184,0.0,-0.010927080939459235
424,0.018266085270093796,0.0,0.01584911688112802
425,-0.008973592121580243,0.0,0.016073643861231838
426,-0.018578039217298014,0.0,0.016224727443041296
427,0.02418515982611785,0.0,-0.0006772805780190324
428,-0.01741882617455579,0.0,-0.00515941619791973
429,0.0048518885393071705,0.0,0.025851353643028957
430,0.001383008105140628,0.0,0.026272551984906356
431,-0.0016919133900127415,0.0,0.025267672766932814
432,-0.005160793824179284,0.0,0.02484647442505542
433,-0.00030890528487211326,0.0,0.02255022575203787
434,0.010765577061594088,0.0,0.023459378588466938
435,0.007498295349393959,0.0,0.0246984950974629
436,0.0054124230203680445,0.0,0.02240224642444535
437,0.016457256267185246,0.0,0.020064366652812075
438,0.013581455813978799,0.0,0.022049388381429003
439,0.010874708582839544,0.0,0.019839397671841355
440,0.021062193359601755,0.0,0.0161586566603433
441,0.018745005234620016,0.0,0.01877422136097438
442,0.015978336302659026,0.0,0.01713926217296572
443,0.023678233125666207,0.0,0.010429820222986134
444,0.02205432388009699,0.0,0.01352392078242155
445,0.019258215790589027,0.0,0.013214381003206271
446,0.025509812717551546,0.0,0.004104416389057129
447,0.024673558054077387,0.0,0.007497234929380418
448,0.021245671239495445,0.0,0.007647059831678805
449,0.026481894546657156,0.0,-0.0020858194090301154
